id,specilization_name,college_dunia_link,target_study_link,careers_360_link,course_id,status,is_deleted,created_on,created_by,updated_by,updated_on,spec_normalized
1867,CHEMICAL ENGINEERING (Green Technology and Sustainability Engineering),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,chemical engineering (green technology and sustainability engineering)
1867,CHEMICAL ENGINEERING (Green Technology and Sustainability Engineering),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ce(tase
1867,CHEMICAL ENGINEERING (Green Technology and Sustainability Engineering),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c e ( t a s e
1868,MECHANICAL ENGINEERING (THERMAL ENGINEERING),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,me (thermal engineering)
1868,MECHANICAL ENGINEERING (THERMAL ENGINEERING),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m e ( e
1868,MECHANICAL ENGINEERING (THERMAL ENGINEERING),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mechanical engineering (thermal engineering)
1868,MECHANICAL ENGINEERING (THERMAL ENGINEERING),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,me(e
1870,COMPUTER AIDED COSTUME DESIGN AND DRESS MAKING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,computer aided costume design and dress making
1870,COMPUTER AIDED COSTUME DESIGN AND DRESS MAKING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,cacdadm
1870,COMPUTER AIDED COSTUME DESIGN AND DRESS MAKING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c a c d a d m
1873,INFRASTRUCTURE ENGINEERING AND TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,i e a t
1873,INFRASTRUCTURE ENGINEERING AND TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,infrastructure engineering and technology
1873,INFRASTRUCTURE ENGINEERING AND TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1873,INFRASTRUCTURE ENGINEERING AND TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ieat
1879,PETROCHEMICAL ENGINEERING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,petrochemical engineering
1879,PETROCHEMICAL ENGINEERING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p e
1879,PETROCHEMICAL ENGINEERING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pe
1880,BIOMEDICAL ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,be
1880,BIOMEDICAL ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,biomedical engineering
1880,BIOMEDICAL ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,b e
1891,ELECTRONICS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,electronics engineering
1891,ELECTRONICS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e e
1891,ELECTRONICS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ee
1892,THERMAL SYSTEMS AND DESIGN,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,thermal systems and design
1892,THERMAL SYSTEMS AND DESIGN,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,t s a d
1892,THERMAL SYSTEMS AND DESIGN,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tsad
1893,PGDM (TECHNOLOGY MANAGEMENT),,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mgmt
1893,PGDM (TECHNOLOGY MANAGEMENT),,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p(m
1893,PGDM (TECHNOLOGY MANAGEMENT),,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1893,PGDM (TECHNOLOGY MANAGEMENT),,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p ( m
1893,PGDM (TECHNOLOGY MANAGEMENT),,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pgdm (technology management)
1894,ENVIRONMENTAL ENGINEERING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ee
1894,ENVIRONMENTAL ENGINEERING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e e
1894,ENVIRONMENTAL ENGINEERING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,environmental engineering
1896,INFRASTRUCTURE ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ie
1896,INFRASTRUCTURE ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,i e
1896,INFRASTRUCTURE ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,infrastructure engineering
1897,URBAN AND REGIONAL PLANNING,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,u a r p
1897,URBAN AND REGIONAL PLANNING,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,uarp
1897,URBAN AND REGIONAL PLANNING,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,urban and regional planning
1898,URBAN DESIGN,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,u d
1898,URBAN DESIGN,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,urban design
1898,URBAN DESIGN,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ud
1902,ADVANCED ELECTRICAL POWER SYSTEM,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,aeps
1902,ADVANCED ELECTRICAL POWER SYSTEM,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,advanced electrical power system
1902,ADVANCED ELECTRICAL POWER SYSTEM,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,a e p s
1904,ARTIFICER TRAINING (ELECTRICAL),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,a t (
1904,ARTIFICER TRAINING (ELECTRICAL),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,at(
1904,ARTIFICER TRAINING (ELECTRICAL),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,artificer training (electrical)
1905,ARTIFICER TRAINING (ELECTRONICS),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,artificer training (electronics)
1905,ARTIFICER TRAINING (ELECTRONICS),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,a t (
1905,ARTIFICER TRAINING (ELECTRONICS),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,at(
1906,ARTIFICER TRAINING (MECH),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,a t (
1906,ARTIFICER TRAINING (MECH),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,at(
1906,ARTIFICER TRAINING (MECH),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,artificer training (mech)
1907,NAVY ENTRY ARTIFICER/ DIPLOMA IN MECHANICAL AND ELECTRICAL,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,n e a d i m a e
1907,NAVY ENTRY ARTIFICER/ DIPLOMA IN MECHANICAL AND ELECTRICAL,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,neadimae
1907,NAVY ENTRY ARTIFICER/ DIPLOMA IN MECHANICAL AND ELECTRICAL,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,navy entry artificer/ diploma in mechanical and electrical
1912,ARMAMENT ENGINEERING (GUN FITTER),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,armament engineering (gun fitter)
1912,ARMAMENT ENGINEERING (GUN FITTER),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,a e ( f
1912,ARMAMENT ENGINEERING (GUN FITTER),,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ae(f
1913,ARMAMENT ENGINEERING (GUN FITTER),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,armament engineering (gun fitter)
1913,ARMAMENT ENGINEERING (GUN FITTER),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,a e ( f
1913,ARMAMENT ENGINEERING (GUN FITTER),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ae(f
1914,AUTOMOBILE ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,automobile engineering
1914,AUTOMOBILE ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,a e
1914,AUTOMOBILE ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ae
1915,AUTOMOBILE ENGINEERING [AUTOMOBILE FITTER],,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ae[f
1915,AUTOMOBILE ENGINEERING [AUTOMOBILE FITTER],,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,automobile engineering [automobile fitter]
1915,AUTOMOBILE ENGINEERING [AUTOMOBILE FITTER],,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,a e [ f
1916,ELECTRICAL ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ee
1916,ELECTRICAL ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e e
1916,ELECTRICAL ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,electrical engineering
1918,INSTRUMENTS AND MEDICAL EQUIPMENT,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,instruments and medical equipment
1918,INSTRUMENTS AND MEDICAL EQUIPMENT,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,i a m e
1918,INSTRUMENTS AND MEDICAL EQUIPMENT,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,iame
1919,SMALL ARMS ENGINEERING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,sae
1919,SMALL ARMS ENGINEERING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,s a e
1919,SMALL ARMS ENGINEERING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,small arms engineering
1920,SMALL ARMS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,sae
1920,SMALL ARMS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,s a e
1920,SMALL ARMS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,small arms engineering
1921,WEAPONS ENGINEERING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,we
1921,WEAPONS ENGINEERING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,weapons engineering
1921,WEAPONS ENGINEERING,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,w e
1922,WEAPONS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,we
1922,WEAPONS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,weapons engineering
1922,WEAPONS ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,w e
1924,PGDM(COMMUNICATIONS),,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pgdm(communications)
1925,CIVIL ENGINEERING (INFRASTRUCTURE ENGINEERING AND MANAGEMENT),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mgmt
1925,CIVIL ENGINEERING (INFRASTRUCTURE ENGINEERING AND MANAGEMENT),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ce (infrastructure engineering and management)
1925,CIVIL ENGINEERING (INFRASTRUCTURE ENGINEERING AND MANAGEMENT),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ce(eam
1925,CIVIL ENGINEERING (INFRASTRUCTURE ENGINEERING AND MANAGEMENT),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c e ( e a m
1925,CIVIL ENGINEERING (INFRASTRUCTURE ENGINEERING AND MANAGEMENT),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,civil engineering (infrastructure engineering and management)
1926,ELECTRICAL ENGINEERING (POWER SYSTEMS),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ee(s
1926,ELECTRICAL ENGINEERING (POWER SYSTEMS),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e e ( s
1926,ELECTRICAL ENGINEERING (POWER SYSTEMS),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ee (power systems)
1926,ELECTRICAL ENGINEERING (POWER SYSTEMS),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,electrical engineering (power systems)
1928,ENERGY SYSTEMS (SOLAR ENERGY),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e s ( e
1928,ENERGY SYSTEMS (SOLAR ENERGY),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,es(e
1928,ENERGY SYSTEMS (SOLAR ENERGY),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,energy systems (solar energy)
1929,MATERIAL SCIENCE AND ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,msae
1929,MATERIAL SCIENCE AND ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,material science and engineering
1929,MATERIAL SCIENCE AND ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m s a e
1930,MECHANICAL ENGINEERING (DESIGN),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m e (
1930,MECHANICAL ENGINEERING (DESIGN),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mechanical engineering (design)
1930,MECHANICAL ENGINEERING (DESIGN),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,me(
1930,MECHANICAL ENGINEERING (DESIGN),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,me (design)
1931,MECHANICAL ENGINEERING (MANUFACTURING),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m e (
1931,MECHANICAL ENGINEERING (MANUFACTURING),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mechanical engineering (manufacturing)
1931,MECHANICAL ENGINEERING (MANUFACTURING),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,me(
1931,MECHANICAL ENGINEERING (MANUFACTURING),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,me (manufacturing)
1933,NUCLEAR SCIENCE AND TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,nuclear science and technology
1933,NUCLEAR SCIENCE AND TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,n s a t
1933,NUCLEAR SCIENCE AND TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,nsat
1933,NUCLEAR SCIENCE AND TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1934,GEOTECHNICAL AND GEOENVIRONMENTAL ENERGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,geotechnical and geoenvironmental energy
1934,GEOTECHNICAL AND GEOENVIRONMENTAL ENERGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,gage
1934,GEOTECHNICAL AND GEOENVIRONMENTAL ENERGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,g a g e
1936,ELECTRONICS & COMMUNICATION(WIRELESS COMMUNICATION SYSTEMS & NETWORKS),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ece
1936,ELECTRONICS & COMMUNICATION(WIRELESS COMMUNICATION SYSTEMS & NETWORKS),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,extc
1936,ELECTRONICS & COMMUNICATION(WIRELESS COMMUNICATION SYSTEMS & NETWORKS),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ec
1936,ELECTRONICS & COMMUNICATION(WIRELESS COMMUNICATION SYSTEMS & NETWORKS),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e & c c s & n
1936,ELECTRONICS & COMMUNICATION(WIRELESS COMMUNICATION SYSTEMS & NETWORKS),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,electronics & communication(wireless communication systems & networks)
1936,ELECTRONICS & COMMUNICATION(WIRELESS COMMUNICATION SYSTEMS & NETWORKS),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e&ccs&n
1937,ELECTRONICS & COMMUNICATION(SIGNAL PROCESSING & COMMUNICATION),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e&cp&c
1937,ELECTRONICS & COMMUNICATION(SIGNAL PROCESSING & COMMUNICATION),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,electronics & communication(signal processing & communication)
1937,ELECTRONICS & COMMUNICATION(SIGNAL PROCESSING & COMMUNICATION),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ece
1937,ELECTRONICS & COMMUNICATION(SIGNAL PROCESSING & COMMUNICATION),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,extc
1937,ELECTRONICS & COMMUNICATION(SIGNAL PROCESSING & COMMUNICATION),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ec
1937,ELECTRONICS & COMMUNICATION(SIGNAL PROCESSING & COMMUNICATION),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e & c p & c
1940,CONSTRUCTION MANAGEMENT,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,cm
1940,CONSTRUCTION MANAGEMENT,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c m
1940,CONSTRUCTION MANAGEMENT,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mgmt
1940,CONSTRUCTION MANAGEMENT,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,construction management
1941,FABRICATION TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,f t
1941,FABRICATION TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ft
1941,FABRICATION TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,fabrication technology
1941,FABRICATION TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1942,POLYMER NANOTECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pn
1942,POLYMER NANOTECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p n
1942,POLYMER NANOTECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,polymer nanotechnology
1942,POLYMER NANOTECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1944,POWER ELECTRONICS,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,power electronics
1944,POWER ELECTRONICS,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p e
1944,POWER ELECTRONICS,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pe
1946,COMPUTER AIDED DESIGN MANUFACTURE AND ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,computer aided design manufacture and engineering
1946,COMPUTER AIDED DESIGN MANUFACTURE AND ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,cadmae
1946,COMPUTER AIDED DESIGN MANUFACTURE AND ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c a d m a e
1946,COMPUTER AIDED DESIGN MANUFACTURE AND ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,cad manufacture and engineering
1947,PACKAGING TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,packaging technology
1947,PACKAGING TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p t
1947,PACKAGING TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pt
1947,PACKAGING TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1950,TEXTILE CHEMISTRY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tc
1950,TEXTILE CHEMISTRY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,textile chemistry
1950,TEXTILE CHEMISTRY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,t c
1951,ADVANCED ELECTRONICS AND COMMUNICATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,advanced electronics and communication engineering
1951,ADVANCED ELECTRONICS AND COMMUNICATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ece
1951,ADVANCED ELECTRONICS AND COMMUNICATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,extc
1951,ADVANCED ELECTRONICS AND COMMUNICATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ec
1951,ADVANCED ELECTRONICS AND COMMUNICATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,advanced ece engineering
1951,ADVANCED ELECTRONICS AND COMMUNICATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,a e a c e
1951,ADVANCED ELECTRONICS AND COMMUNICATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,advanced ec engineering
1951,ADVANCED ELECTRONICS AND COMMUNICATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,aeace
1952,FRACTURE MECHANICS,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,fm
1952,FRACTURE MECHANICS,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,fracture mechanics
1952,FRACTURE MECHANICS,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,f m
1953,GAS TURBINE TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,g t t
1953,GAS TURBINE TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,gtt
1953,GAS TURBINE TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,gas turbine technology
1953,GAS TURBINE TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1954,IRRIGATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,irrigation engineering
1954,IRRIGATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ie
1954,IRRIGATION ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,i e
1955,MAN-MADE TEXTILE TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mtt
1955,MAN-MADE TEXTILE TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,man-made textile technology
1955,MAN-MADE TEXTILE TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m t t
1955,MAN-MADE TEXTILE TECHNOLOGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1956,METALLURGICAL ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,me
1956,METALLURGICAL ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m e
1956,METALLURGICAL ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,metallurgical engineering
1957,METALLURGY,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,metallurgy
1958,PETROCHEMICAL ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,petrochemical engineering
1958,PETROCHEMICAL ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p e
1958,PETROCHEMICAL ENGINEERING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pe
1959,TEXTILE PROCESSING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,t p
1959,TEXTILE PROCESSING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,textile processing
1959,TEXTILE PROCESSING,,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tp
1962,TEXTILE MANUFACTURING AND TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,t m a t
1962,TEXTILE MANUFACTURING AND TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,textile manufacturing and technology
1962,TEXTILE MANUFACTURING AND TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tmat
1962,TEXTILE MANUFACTURING AND TECHNOLOGY,,,,17,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
1963,MEDICAL CHEMISTRY,,,,42,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m c
1963,MEDICAL CHEMISTRY,,,,42,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mc
1963,MEDICAL CHEMISTRY,,,,42,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,medical chemistry
1966,ELECTRONICS & COMMUNICATION(SIGNAL PROCESSING & VLSI TECHNOLOGY),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,electronics & communication(signal processing & vlsi technology)
1966,ELECTRONICS & COMMUNICATION(SIGNAL PROCESSING & VLSI TECHNOLOGY),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ece
1966,ELECTRONICS & COMMUNICATION(SIGNAL PROCESSING & VLSI TECHNOLOGY),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,extc
1966,ELECTRONICS & COMMUNICATION(SIGNAL PROCESSING & VLSI TECHNOLOGY),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e&cp&vt
1966,ELECTRONICS & COMMUNICATION(SIGNAL PROCESSING & VLSI TECHNOLOGY),,,,12,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ec
